"period","supervisor_district","battalion","incident_count","total_alarms","total_suppression_units","total_suppression_personnel","total_ems_units","total_ems_personnel","total_other_units","total_other_personnel","total_fire_fatalities","total_fire_injuries","total_civilian_fatalities","total_civilian_injuries","total_number_of_alarms"
"2020-05-04","5",B02,4,4,10,37,0,0,0,0,0,0,0,0,4
"2020-05-04","5",B03,1,1,3,11,0,0,0,0,0,0,0,0,1
"2020-05-04","5",B04,1,1,1,5,0,0,0,0,0,0,0,0,1
"2020-05-04","5",B05,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-05-04","6",B02,8,8,14,58,0,0,0,0,0,0,0,0,8
"2020-05-04","6",B03,4,4,13,51,2,3,1,2,0,0,0,0,4
"2020-05-04","7",B08,6,6,18,68,1,2,1,2,0,0,0,0,6
"2020-05-04","7",B09,1,1,3,11,0,0,0,0,0,0,0,0,1
"2020-05-04","9",B02,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-05-04","9",B06,4,4,6,23,0,0,0,0,0,0,0,0,4
"2020-05-04","9",B09,2,2,5,19,0,0,0,0,0,0,0,0,2
"2020-05-05","1",B05,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-05-05","1",B07,5,5,12,39,0,0,0,0,0,0,0,0,5
"2020-05-05","10",B10,7,7,20,76,3,6,1,2,0,0,0,0,7
"2020-05-05","11",B09,1,1,4,15,4,7,1,1,0,0,0,0,1
"2020-05-05","2",B04,3,3,6,24,1,1,0,0,0,0,0,0,3
"2020-05-05","2",B05,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-05-05","2",B07,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-05-05","3",B01,9,9,21,79,4,6,1,1,0,0,0,0,9
"2020-05-05","3",B03,2,2,6,22,0,0,0,0,0,0,0,0,2
"2020-05-05","3",B04,6,6,13,52,1,2,1,2,0,0,0,0,6
"2020-05-05","4",B08,5,5,8,33,0,0,0,0,0,0,0,0,5
"2020-05-05","5",B02,5,5,10,40,0,0,0,0,0,0,0,0,5
"2020-05-05","5",B03,3,3,7,26,1,2,0,0,0,0,0,0,3
"2020-05-05","5",B04,4,4,8,30,0,0,0,0,0,0,0,0,4
"2020-05-05","5",B05,5,5,15,55,3,6,1,2,0,0,0,0,5
"2020-05-05","6",B01,1,1,1,4,1,2,0,0,0,0,0,0,1
"2020-05-05","6",B02,3,3,14,51,1,2,1,2,0,0,0,0,3
"2020-05-05","6",B03,9,9,27,95,4,8,2,3,0,0,0,0,9
"2020-05-05","7",B07,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-05-05","7",B08,3,3,6,24,1,2,0,0,0,0,0,0,3
"2020-05-05","8",B02,1,1,1,4,1,2,0,0,0,0,0,0,1
"2020-05-05","8",B05,2,2,2,10,0,0,0,0,0,0,0,0,2
"2020-05-05","8",B06,4,4,9,33,1,2,0,0,0,0,0,0,4
"2020-05-05","9",B02,7,7,11,44,3,5,0,0,0,0,0,0,7
"2020-05-05","9",B06,2,2,12,42,1,2,1,2,0,0,0,0,2
"2020-05-05","9",B10,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-05-06","1",B07,6,6,12,43,0,0,1,4,0,0,0,0,6
"2020-05-06","10",B02,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-05-06","10",B03,2,2,2,10,0,0,0,0,0,0,0,0,2
"2020-05-06","10",B09,1,1,9,33,2,3,2,3,0,0,0,0,1
"2020-05-06","10",B10,7,7,29,104,3,6,2,4,0,0,0,0,7
"2020-05-06","11",B09,3,3,3,15,0,0,0,0,0,0,0,0,3
"2020-05-06","2",B01,1,1,4,12,0,0,0,0,0,0,0,0,1
"2020-05-06","2",B04,8,8,18,63,1,2,0,0,0,0,0,0,8
"2020-05-06","2",B05,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-05-06","3",B01,9,9,25,96,1,2,2,4,0,0,0,0,9
"2020-05-06","3",B04,4,4,10,37,0,0,0,0,0,0,0,0,4
"2020-05-06","4",B08,3,3,5,18,0,0,0,0,0,0,0,0,3
"2020-05-06","5",B02,4,4,8,30,0,0,0,0,0,0,0,0,4
"2020-05-06","5",B03,3,3,7,26,0,0,0,0,0,0,0,0,3
"2020-05-06","6",B02,3,3,4,14,2,4,1,1,0,0,0,0,3
"2020-05-06","6",B03,7,7,16,55,2,3,0,0,0,0,0,0,7
"2020-05-06","7",B08,3,3,9,31,0,0,0,0,0,0,0,0,3
"2020-05-06","7",B09,2,2,6,22,0,0,0,0,0,0,0,0,2
"2020-05-06","8",B02,1,1,3,11,0,0,0,0,0,0,0,0,1
"2020-05-06","8",B05,2,2,2,9,0,0,0,0,0,0,0,0,2
"2020-05-06","8",B06,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-05-06","9",B02,2,2,2,8,0,0,0,0,0,0,0,0,2
"2020-05-06","9",B10,2,2,2,8,1,2,0,0,0,0,0,0,2
"2020-05-07","1",B07,4,4,6,23,0,0,0,0,0,0,0,0,4
"2020-05-07","10",B03,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-05-07","10",B10,4,4,9,33,0,0,0,0,0,0,0,0,4
"2020-05-07","11",B09,2,2,2,9,0,0,0,0,0,0,0,0,2
"2020-05-07","2",B04,3,3,9,32,0,0,0,0,0,0,0,0,3
"2020-05-07","2",B05,3,3,3,14,0,0,0,0,0,0,0,0,3
"2020-05-07","3",B01,10,10,26,97,0,0,0,0,0,0,0,0,10
"2020-05-07","3",B04,4,4,8,29,0,0,0,0,0,0,0,0,4
"2020-05-07","4",B08,2,2,4,15,0,0,0,0,0,0,0,0,2
"2020-05-07","5",B02,6,6,14,52,4,8,1,2,0,0,0,0,6
"2020-05-07","5",B03,9,9,27,102,2,4,2,3,0,0,0,0,9
"2020-05-07","5",B04,3,3,14,53,2,3,1,2,0,0,0,0,3
"2020-05-07","5",B05,2,2,10,37,1,2,2,4,0,0,0,0,2
"2020-05-07","6",B02,6,6,17,63,0,0,0,0,0,0,0,0,6
"2020-05-07","6",B03,5,5,13,44,0,0,0,0,0,0,0,0,5
"2020-05-07","7",B05,2,2,4,14,0,0,0,0,0,0,0,0,2
"2020-05-07","7",B08,2,2,2,8,1,2,0,0,0,0,0,0,2
"2020-05-07","7",B09,1,1,3,11,0,0,0,0,0,0,0,0,1
"2020-05-07","8",B02,2,2,2,10,1,2,0,0,0,0,0,0,2
"2020-05-07","8",B06,2,2,4,15,0,0,0,0,0,0,0,0,2
"2020-05-07","9",B02,3,3,3,13,0,0,0,0,0,0,0,0,3
"2020-05-07","9",B06,3,3,5,18,0,0,0,0,0,0,0,0,3
"2020-05-07","9",B10,1,1,3,10,2,3,0,0,0,0,0,0,1
"2020-05-08","1",B07,2,2,9,32,1,2,1,2,0,0,0,0,2
"2020-05-08","10",B03,1,1,2,5,1,2,0,0,0,0,0,0,1
"2020-05-08","10",B09,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-05-08","10",B10,4,4,19,66,7,12,1,2,0,0,0,0,4
"2020-05-08","11",B09,4,4,5,18,0,0,0,0,0,0,0,0,4
"2020-05-08","2",B01,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-05-08","2",B04,5,5,18,65,5,8,0,0,0,0,0,0,5
"2020-05-08","2",B05,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-05-08","2",B07,1,1,4,14,2,3,0,0,0,0,0,0,1
"2020-05-08","3",B01,6,6,14,55,1,2,0,0,0,0,0,0,6
"2020-05-08","3",B04,3,3,14,49,1,2,1,2,0,0,0,0,3
"2020-05-08","4",B08,2,2,5,19,1,2,0,0,0,0,0,0,2
"2020-05-08","5",B02,6,6,13,53,2,3,0,0,0,0,0,0,6
"2020-05-08","5",B03,3,3,5,20,1,1,0,0,0,0,0,0,3
"2020-05-08","5",B04,2,2,4,14,0,0,0,0,0,0,0,0,2
"2020-05-08","5",B05,4,4,17,62,2,3,1,2,0,0,0,0,4
"2020-05-08","6",B02,4,4,10,37,0,0,0,0,0,0,0,0,4
"2020-05-08","6",B03,6,6,13,47,1,2,0,0,0,0,0,0,6
"2020-05-08","7",B05,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-05-08","7",B08,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-05-08","7",B09,1,1,5,17,0,0,1,4,0,0,0,0,1
"2020-05-08","8",B02,1,1,1,4,1,2,0,0,0,0,0,0,1
"2020-05-08","8",B05,5,5,7,28,0,0,0,0,0,0,0,0,5
"2020-05-08","8",B06,4,4,10,34,1,2,0,0,0,0,0,0,4
"2020-05-08","8",B09,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-05-08","9",B06,4,4,16,56,5,8,2,3,0,0,0,0,4
"2020-05-08","9",B09,3,3,7,24,0,0,0,0,0,0,0,0,3
"2020-05-08","9",B10,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-05-09","1",B07,3,3,13,47,2,4,1,2,0,0,0,0,3
"2020-05-09","10",B03,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-05-09","10",B10,7,7,11,41,0,0,0,0,0,0,0,0,7
"2020-05-09","2",B02,2,2,5,20,0,0,0,0,0,0,0,0,2
"2020-05-09","2",B04,3,3,7,25,0,0,0,0,0,0,0,0,3
"2020-05-09","3",B01,10,10,15,63,0,0,0,0,0,0,0,0,10
"2020-05-09","3",B04,2,2,9,34,1,2,1,2,0,0,0,0,2
"2020-05-09","4",B08,4,4,8,28,0,0,0,0,0,0,0,0,4
"2020-05-09","5",B02,3,3,6,22,1,2,0,0,0,0,0,0,3
"2020-05-09","5",B03,2,2,5,20,0,0,0,0,0,0,0,0,2
"2020-05-09","5",B04,4,4,5,23,0,0,0,0,0,0,0,0,4
"2020-05-09","5",B05,4,4,22,78,2,4,2,4,0,0,0,0,4
"2020-05-09","6",B02,4,4,8,32,0,0,0,0,0,0,0,0,4
"2020-05-09","6",B03,6,6,13,44,0,0,1,1,0,0,0,0,6
"2020-05-09","7",B05,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-05-09","7",B07,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-05-09","7",B08,2,2,4,14,0,0,0,0,0,0,0,0,2
"2020-05-09","7",B09,2,2,4,15,0,0,0,0,0,0,0,0,2
"2020-05-09","8",B02,2,2,4,15,0,0,0,0,0,0,0,0,2
"2020-05-09","8",B05,2,2,13,45,1,2,1,2,0,0,0,0,2
"2020-05-09","8",B06,4,4,9,34,1,1,0,0,0,0,0,0,4
"2020-05-09","9",B02,3,3,20,70,4,7,2,4,0,0,0,0,3
"2020-05-09","9",B06,3,3,3,13,0,0,0,0,0,0,0,0,3
"2020-05-10","1",B07,3,3,6,22,1,2,0,0,0,0,0,0,3
"2020-05-10","10",B10,5,5,16,59,4,7,1,2,0,0,0,0,5
"2020-05-10","11",B09,2,2,4,15,2,3,0,0,0,0,0,0,2
"2020-05-10","2",B04,2,2,4,14,0,0,0,0,0,0,0,0,2
"2020-05-10","2",B05,1,1,1,5,0,0,0,0,0,0,0,0,1
"2020-05-10","2",B07,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-05-10","3",B01,11,11,20,81,0,0,0,0,0,0,0,0,11
"2020-05-10","3",B03,1,1,7,27,1,1,0,0,0,0,0,0,1
"2020-05-10","3",B04,1,1,1,5,0,0,0,0,0,0,0,0,1
"2020-05-10","4",B08,4,4,7,27,0,0,0,0,0,0,0,0,4
"2020-05-10","5",B02,2,2,3,13,0,0,0,0,0,0,0,0,2
"2020-05-10","5",B03,4,4,11,42,0,0,0,0,0,0,0,0,4
"2020-05-10","5",B04,1,1,2,5,0,0,0,0,0,0,0,0,1
"2020-05-10","5",B05,1,1,2,9,0,0,0,0,0,0,0,0,1
"2020-05-10","6",B02,3,3,6,26,0,0,0,0,0,0,0,0,3
"2020-05-10","6",B03,10,10,18,68,1,2,0,0,0,0,0,0,10
"2020-05-10","7",B08,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-05-10","8",B02,2,2,2,9,0,0,0,0,0,0,0,0,2
"2020-05-10","9",B02,2,2,4,16,0,0,0,0,0,0,0,0,2
"2020-05-10","9",B06,3,3,5,19,0,0,0,0,0,0,0,0,3
"2020-05-11","1",B07,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-05-11","10",B02,2,2,7,24,2,3,0,0,0,0,0,0,2
"2020-05-11","10",B03,1,1,1,5,0,0,0,0,0,0,0,0,1
"2020-05-11","10",B10,3,3,5,18,0,0,0,0,0,0,0,0,3
"2020-05-11","11",B09,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-05-11","2",B01,1,1,1,5,1,2,0,0,0,0,0,0,1
"2020-05-11","2",B02,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-05-11","2",B04,2,2,6,20,0,0,0,0,0,0,0,0,2
"2020-05-11","2",B05,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-05-11","3",B01,6,6,14,53,0,0,0,0,0,0,0,0,6
"2020-05-11","3",B04,2,2,11,39,1,2,1,2,0,0,0,0,2
"2020-05-11","4",B08,4,4,5,21,0,0,0,0,0,0,0,0,4
"2020-05-11","5",B02,2,2,6,21,0,0,0,0,0,0,0,0,2
"2020-05-11","5",B03,3,3,7,27,0,0,0,0,0,0,0,0,3
"2020-05-11","5",B04,2,2,2,10,0,0,0,0,0,0,0,0,2
"2020-05-11","5",B05,2,2,4,14,0,0,0,0,0,0,0,0,2
"2020-05-11","6",B01,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-05-11","6",B02,1,1,3,11,0,0,0,0,0,0,0,0,1
"2020-05-11","6",B03,14,14,34,127,2,4,2,3,0,0,0,0,14
"2020-05-11","8",B02,1,1,3,11,0,0,0,0,0,0,0,0,1
"2020-05-11","8",B05,1,1,8,28,1,2,1,2,0,0,0,0,1
"2020-05-11","8",B06,4,4,6,23,1,2,0,0,0,0,0,0,4
"2020-05-11","9",B06,2,2,9,32,1,2,1,2,0,0,0,0,2
"2020-05-11","9",B10,1,1,1,4,1,2,0,0,0,0,0,0,1
"2020-05-12","1",B07,9,9,30,102,1,2,1,2,0,0,0,0,9
"2020-05-12","10",B03,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-05-12","10",B09,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-05-12","10",B10,7,7,17,64,3,5,1,2,0,0,0,0,7
"2020-05-12","11",B06,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-05-12","11",B09,3,3,7,26,2,3,0,0,0,0,0,0,3
"2020-05-12","2",B04,4,4,12,40,0,0,0,0,0,0,0,0,4
"2020-05-12","2",B05,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-05-12","3",B01,3,3,9,33,0,0,0,0,0,0,0,0,3
"2020-05-12","3",B03,2,2,4,16,0,0,0,0,0,0,0,0,2
"2020-05-12","3",B04,2,2,11,40,1,2,1,2,0,0,0,0,2
"2020-05-12","4",B08,3,3,11,45,2,3,0,0,0,0,0,0,3
"2020-05-12","5",B02,5,5,9,39,0,0,0,0,0,0,0,0,5
"2020-05-12","5",B03,5,5,13,49,0,0,0,0,0,0,0,0,5
"2020-05-12","5",B05,3,3,3,14,0,0,0,0,0,0,0,0,3
"2020-05-12","6",B02,4,4,8,32,0,0,0,0,0,0,0,0,4
"2020-05-12","6",B03,6,6,25,93,2,4,2,4,0,0,0,0,6
"2020-05-12","7",B08,2,2,4,15,0,0,0,0,0,0,0,0,2
"2020-05-12","7",B09,1,1,3,11,0,0,0,0,0,0,0,0,1
"2020-05-12","8",B02,1,1,1,5,0,0,0,0,0,0,0,0,1
"2020-05-12","8",B05,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-05-12","8",B06,3,3,5,18,2,3,0,0,0,0,0,0,3
"2020-05-12","9",B02,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-05-12","9",B06,4,4,11,38,1,2,0,0,0,0,0,0,4
"2020-05-13","1",B07,7,7,13,51,0,0,0,0,0,0,0,0,7
"2020-05-13","10",B09,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-05-13","10",B10,11,11,36,131,5,9,1,2,0,0,0,0,11
"2020-05-13","11",B09,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-05-13","2",B04,1,1,1,5,1,2,0,0,0,0,0,0,1
"2020-05-13","2",B07,2,2,4,14,1,2,0,0,0,0,0,0,2
"2020-05-13","3",B01,5,5,15,55,0,0,0,0,0,0,0,0,5
"2020-05-13","3",B04,2,2,4,14,0,0,0,0,0,0,0,0,2
"2020-05-13","4",B08,3,3,11,42,1,2,1,2,0,0,0,0,3
"2020-05-13","5",B02,3,3,7,28,0,0,0,0,0,0,0,0,3
"2020-05-13","5",B03,1,1,3,11,0,0,0,0,0,0,0,0,1
"2020-05-13","5",B04,2,2,2,10,0,0,0,0,0,0,0,0,2
"2020-05-13","5",B05,8,8,30,111,2,4,2,4,0,0,0,0,8
"2020-05-13","6",B01,1,1,1,5,0,0,0,0,0,0,0,0,1
"2020-05-13","6",B02,4,4,8,30,0,0,0,0,0,0,0,0,4
"2020-05-13","6",B03,9,9,19,68,0,0,0,0,0,0,0,0,9
"2020-05-13","7",B05,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-05-13","7",B08,2,2,6,20,0,0,0,0,0,0,0,0,2
"2020-05-13","7",B09,2,2,6,22,0,0,0,0,0,0,0,0,2
"2020-05-13","8",B02,4,4,10,40,0,0,0,0,0,0,0,0,4
"2020-05-13","8",B05,2,2,9,33,2,4,1,2,0,0,0,0,2
"2020-05-13","8",B06,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-05-13","9",B02,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-05-13","9",B06,5,5,7,28,1,2,0,0,0,0,0,0,5
"2020-05-13","9",B10,4,4,6,22,3,6,0,0,0,0,0,0,4
"2020-05-14","1",B07,3,3,8,25,0,0,0,0,0,0,0,0,3
"2020-05-14","10",B09,2,2,2,8,2,4,0,0,0,0,0,0,2
"2020-05-14","10",B10,4,4,8,28,1,2,0,0,0,0,0,0,4
"2020-05-14","11",B09,3,3,6,23,2,3,0,0,0,0,0,0,3
"2020-05-14","2",B04,2,2,6,20,0,0,0,0,0,0,0,0,2
"2020-05-14","3",B01,4,4,18,66,1,2,1,2,0,0,0,0,4
"2020-05-14","3",B04,1,1,1,5,0,0,0,0,0,0,0,0,1
"2020-05-14","4",B08,3,3,7,28,0,0,0,0,0,0,0,0,3
"2020-05-14","5",B01,2,2,12,46,1,2,1,2,0,0,0,0,2
"2020-05-14","5",B02,1,1,2,9,1,2,0,0,0,0,0,0,1
"2020-05-14","5",B03,3,3,5,20,0,0,0,0,0,0,0,0,3
"2020-05-14","5",B04,7,7,16,61,1,2,1,2,0,0,0,0,7
"2020-05-14","5",B05,9,9,27,103,2,4,1,2,0,0,0,0,9
"2020-05-14","6",B01,1,1,1,5,0,0,0,0,0,0,0,0,1
"2020-05-14","6",B02,3,3,5,16,4,7,0,0,0,0,0,0,3
"2020-05-14","6",B03,10,10,27,95,0,0,0,0,0,0,0,0,10
"2020-05-14","7",B08,3,3,3,12,0,0,0,0,0,0,0,0,3
"2020-05-14","7",B09,4,4,10,36,0,0,0,0,0,0,0,0,4
"2020-05-14","8",B02,1,1,3,11,0,0,0,0,0,0,0,0,1
"2020-05-14","8",B05,2,2,3,12,0,0,0,0,0,0,0,0,2
"2020-05-14","8",B06,1,1,3,11,0,0,0,0,0,0,0,0,1
"2020-05-14","8",B09,1,1,5,17,0,0,0,0,0,0,0,0,1
"2020-05-14","9",B02,1,1,3,11,2,3,0,0,0,0,0,0,1
"2020-05-14","9",B06,5,5,17,57,4,7,1,2,0,0,0,0,5
"2020-05-14","9",B09,1,1,5,16,2,3,0,0,0,0,0,0,1
"2020-05-14","9",B10,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-05-15","1",B05,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-05-15","1",B07,1,1,4,14,0,0,0,0,0,0,0,0,1
"2020-05-15","10",B09,2,2,5,17,0,0,0,0,0,0,0,0,2
"2020-05-15","10",B10,6,6,21,72,4,6,0,0,0,0,0,0,6
"2020-05-15","11",B09,6,6,22,82,4,8,2,4,0,0,0,0,6
"2020-05-15","2",B02,1,1,3,11,0,0,0,0,0,0,0,0,1
"2020-05-15","2",B04,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-05-15","2",B05,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-05-15","2",B07,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-05-15","3",B01,6,6,21,78,1,2,1,2,0,0,0,0,6
"2020-05-15","3",B04,2,2,2,8,0,0,0,0,0,0,0,0,2
"2020-05-15","4",B08,2,2,2,8,0,0,0,0,0,0,0,0,2
"2020-05-15","5",B02,4,4,8,30,1,2,1,1,0,0,0,0,4
"2020-05-15","5",B03,2,2,6,22,0,0,0,0,0,0,0,0,2
"2020-05-15","5",B04,2,2,6,20,0,0,0,0,0,0,0,0,2
"2020-05-15","5",B05,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-05-15","6",B02,6,6,8,31,4,7,0,0,0,0,0,0,6
"2020-05-15","6",B03,6,6,15,53,1,2,0,0,0,0,0,0,6
"2020-05-15","7",B08,2,2,6,20,0,0,0,0,0,0,0,0,2
"2020-05-15","7",B09,3,3,3,13,1,2,0,0,0,0,0,0,3
"2020-05-15","8",B02,1,1,3,11,0,0,0,0,0,0,0,0,1
"2020-05-15","8",B05,4,4,6,26,1,2,0,0,0,0,0,0,4
"2020-05-15","8",B06,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-05-15","8",B08,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-05-15","9",B02,2,2,2,8,2,4,0,0,0,0,0,0,2
"2020-05-15","9",B06,2,2,11,39,1,2,1,2,0,0,0,0,2
"2020-05-16","1",B07,7,7,18,71,4,6,0,0,0,0,0,0,7
"2020-05-16","10",B02,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-05-16","10",B10,8,8,12,49,6,10,0,0,0,0,0,0,8
"2020-05-16","11",B09,2,2,4,14,0,0,0,0,0,0,0,0,2
"2020-05-16","2",B04,7,7,17,65,1,2,0,0,0,0,0,0,7
"2020-05-16","3",B01,7,7,18,69,0,0,0,0,0,0,0,0,7
"2020-05-16","3",B04,3,3,5,19,0,0,0,0,0,0,0,0,3
"2020-05-16","4",B08,3,3,12,42,1,2,1,2,0,0,0,0,3
"2020-05-16","5",B02,3,3,11,38,1,1,0,0,0,0,0,0,3
"2020-05-16","5",B03,2,2,2,10,0,0,0,0,0,0,0,0,2
"2020-05-16","5",B04,4,4,8,32,0,0,0,0,0,0,0,0,4
"2020-05-16","5",B05,2,2,5,15,0,0,0,0,0,0,0,0,2
"2020-05-16","6",B02,7,7,14,56,1,2,0,0,0,0,0,0,7
"2020-05-16","6",B03,13,13,39,146,3,6,2,4,0,0,0,0,13
"2020-05-16","7",B08,2,2,6,21,0,0,0,0,0,0,0,0,2
"2020-05-16","7",B09,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-05-16","8",B02,4,4,10,35,1,1,0,0,0,0,0,0,4
"2020-05-16","8",B05,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-05-16","8",B06,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-05-16","9",B02,2,2,2,9,0,0,0,0,0,0,0,0,2
"2020-05-16","9",B06,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-05-17","1",B07,4,4,9,30,1,2,0,0,0,0,0,0,4
"2020-05-17","10",B10,4,4,14,50,2,3,1,2,0,0,0,0,4
"2020-05-17","11",B09,4,4,10,40,0,0,0,0,0,0,0,0,4
"2020-05-17","2",B02,1,1,8,29,1,2,1,2,0,0,0,0,1
"2020-05-17","2",B04,5,5,11,40,0,0,0,0,0,0,0,0,5
"2020-05-17","3",B01,1,1,2,9,0,0,0,0,0,0,0,0,1
"2020-05-17","3",B03,1,1,1,4,0,0,1,1,0,0,0,0,1
"2020-05-17","3",B04,2,2,10,38,1,2,1,2,0,0,0,0,2
"2020-05-17","4",B08,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-05-17","5",B02,3,3,6,24,0,0,0,0,0,0,0,0,3
"2020-05-17","5",B04,5,5,11,42,2,3,0,0,0,0,0,0,5
"2020-05-17","5",B05,4,4,10,38,0,0,0,0,0,0,0,0,4
"2020-05-17","6",B01,1,1,1,5,0,0,0,0,0,0,0,0,1
"2020-05-17","6",B02,1,1,3,11,0,0,0,0,0,0,0,0,1
"2020-05-17","6",B03,10,10,22,79,1,2,0,0,0,0,0,0,10
"2020-05-17","7",B08,4,4,15,54,1,2,1,2,0,0,0,0,4
"2020-05-17","8",B02,3,3,7,27,0,0,0,0,0,0,0,0,3
"2020-05-17","8",B05,2,2,4,15,1,2,0,0,0,0,0,0,2
"2020-05-17","8",B06,5,5,23,85,2,4,2,4,0,0,0,0,5
"2020-05-17","9",B02,4,4,8,30,0,0,0,0,0,0,0,0,4
"2020-05-17","9",B06,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-05-17","9",B09,1,1,1,4,0,0,0,0,0,0,0,0,1
"2020-05-18","1",B07,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-05-18","10",B10,7,7,12,46,3,5,0,0,0,0,0,0,7
"2020-05-18","11",B09,2,2,2,9,0,0,0,0,0,0,0,0,2
"2020-05-18","2",B04,10,10,24,83,0,0,0,0,0,0,0,0,10
"2020-05-18","2",B07,1,1,3,10,0,0,0,0,0,0,0,0,1
"2020-05-18","3",B01,8,8,21,79,0,0,0,0,0,0,0,0,8
"2020-05-18","3",B03,1,1,3,11,0,0,0,0,0,0,0,0,1
"2020-05-18","3",B04,5,5,11,40,2,2,0,0,0,0,0,0,5
"2020-05-18","4",B08,3,3,3,12,0,0,0,0,0,0,0,0,3
"2020-05-18","5",B02,3,3,8,30,2,3,0,0,0,0,0,0,3
"2020-05-18","5",B03,2,2,8,28,0,0,0,0,0,0,0,0,2
"2020-05-18","5",B05,4,4,15,54,3,6,2,3,0,0,0,0,4
"2020-05-18","6",B02,3,3,13,48,4,7,1,2,0,0,0,0,3
"2020-05-18","6",B03,7,7,17,60,0,0,0,0,0,0,0,0,7
"2020-05-18","7",B08,4,4,9,31,0,0,0,0,0,0,0,0,4
"2020-05-18","8",B02,2,2,4,15,0,0,0,0,0,0,0,0,2
"2020-05-18","8",B05,3,3,3,14,1,2,0,0,0,0,0,0,3
"2020-05-18","8",B06,9,9,27,93,2,4,1,2,0,0,0,0,9
"2020-05-18","9",B02,2,2,12,44,1,2,1,2,0,0,0,0,2
"2020-05-18","9",B06,2,2,4,14,3,5,0,0,0,0,0,0,2
"2020-05-18","9",B10,2,2,4,14,1,2,0,0,0,0,0,0,2
"2020-05-19","1",B07,6,6,8,32,2,4,0,0,0,0,0,0,6
"2020-05-19","10",B10,5,5,9,31,5,8,0,0,0,0,0,0,5
"2020-05-19","11",B09,3,3,4,17,0,0,0,0,0,0,0,0,3
"2020-05-19","2",B04,4,4,15,53,1,2,1,2,0,0,0,0,4
"2020-05-19","2",B05,1,1,1,5,0,0,0,0,0,0,0,0,1
"2020-05-19","3",B01,3,3,5,19,1,2,0,0,0,0,0,0,3
"2020-05-19","4",B08,5,5,9,32,1,2,0,0,0,0,0,0,5
"2020-05-19","5",B02,3,3,3,14,0,0,0,0,0,0,0,0,3
"2020-05-19","5",B03,3,3,9,33,0,0,0,0,0,0,0,0,3
"2020-05-19","5",B04,1,1,2,9,0,0,0,0,0,0,0,0,1
"2020-05-19","5",B05,4,4,7,28,2,3,0,0,0,0,0,0,4
"2020-05-19","6",B03,6,6,19,71,5,9,1,2,0,0,0,0,6
